idDiffusion	idLog	idAbonne
3059162	114451181	491583944
1458601	114451182	465492
1458601	114451183	2067404
1458601	114451184	874676
1458601	114451185	2122913547
1458601	114451186	1597133
1458601	114451187	732034
1458601	114451188	1518630
3059162	114451189	409457669
1458601	114451190	502807
1458601	114451191	1084099
1458601	114451192	1062188612
3059162	114451193	862405
1458601	114451194	409457669
1458601	114451195	686880
3059162	114451226	3010457
1458601	114451227	1412847473
1458601	114451228	1225696505
1458601	114451230	2858522
1458601	114451232	1891965821
1458601	114451233	936995
1458601	114451234	2304750
1458601	114451238	12966400
1458601	114451240	1259067916
1458601	114451244	1076391081
1458601	114451245	1101731378
3059162	114451246	2304750
1458601	114451247	1080201
1458601	114451249	1588877
3059162	114451254	1080201
1458601	114451257	393184
1458601	114451258	1864535
1458601	114451260	12896249
1458601	114451262	13225028
1458601	114451266	1565108687
1458601	114451267	708222
3059162	114451268	1913384
1458601	114451269	2073135593
3059162	114451271	1259067916
1458601	114451272	1174287986
1458601	114451274	1541691279
1458601	114451275	1377860
3059162	114451276	874676
3059162	114451277	13117147
1458601	114451278	1633596
1458601	114451281	639437
1458601	114451283	411282
1458601	114451285	3032712
1458601	114451287	757100
1458601	114451137	1059226606
1458601	114451139	13351009
1458601	114451141	993205786
1458601	114451142	862405
1458601	114451144	13007364
1458601	114451145	13134776
1458601	114451146	630813
1458601	114451147	2165322
3059162	114451148	1708664727
1458601	114451150	1791699
1458601	114451151	2315826
1458601	114451152	1108602806
1458601	114451197	996287
1458601	114451200	13069981
1458601	114451202	297184892
1458601	114451207	13182372
1458601	114451209	39365
1458601	114451211	13358516
1458601	114451212	13021705
1458601	114451213	489328
1458601	114451215	13245120
1458601	114451216	2012112568
3059162	114451218	2346687
1458601	114451220	1732663
3059162	114395719	13213699
3059162	114415052	13223921
1458601	114463734	2793207
3059162	114463737	13109880
1458601	114463739	2062943
3059162	114474469	1886474357
1458601	114474482	1441506
3059162	114474483	2073596689
1458601	114474485	1531865
1458601	114474486	1730056
3059162	114474487	3014027
1458601	114474488	1066873703
1458601	114474489	12950775
1458601	114474490	1217895928
1458601	114474491	1571413
1458601	114474492	1932944
1458601	114474494	1592685669
1458601	114474496	13348325
1458601	114474497	618104
1458601	114474498	13271325
3059162	114474499	12902698
3059162	114474500	1620116294
3059162	114474501	3032736
3059162	114474473	13333970
3059162	114474474	362517
1458601	114474475	1640963
1458601	114474476	1752222
1458601	114474477	1174287919
1458601	114474478	13301077
1458601	114474504	368978
1458601	114474506	943550416
1458601	114474507	1791793
1458601	114474508	1484910958
1458601	114474511	1472208
3059162	114474512	13254814
3059162	114474515	388336994
1458601	114474517	1254329
3059162	114474518	2317862
1458601	114474521	1871305
1458601	114474522	1629205
1458601	114474523	556753
1458601	114474524	1670983
1458601	114474526	943143
1458601	114474527	571593
3059162	114474529	12923730
1458601	114474530	1615900850
1458601	114474532	409177
3059162	114474534	1791793
1458601	114474537	1259524
1458601	114474539	1950633
1458601	114474541	1776755766
3059162	115525006	1549015737
1461603	115525053	2072924014
3059168	115525057	2072924014
3059168	115525069	13183300
3059162	114368293	12953358
3059162	114368294	1609105885
3059162	114368296	1014357261
3059162	114395826	1736178575
3059162	114435260	1640510312
3059162	114435261	518953
3059162	114435262	1749183756
3059162	114435263	2118382
3059162	114435264	893273
3059162	114435266	1579151127
3059162	114435268	13103250
3059162	114435270	1062188753
3059162	114435271	3021974
3059162	114435272	13080657
3059162	114435273	1853122
3059162	114435274	871468888
3059162	114435282	1893227
3059162	114435284	13261262
3059162	114435286	647041
3059162	114435289	611081312
3059162	114435292	1076853675
3059162	114435293	1679918
3059162	114435294	1796967
3059162	114435296	13092332
3059162	114435297	1448675315
3059162	114435299	1346427
3059162	114435301	1836130583
3059162	114435302	495525
3059162	114435303	13207139
3059162	114435306	12958171
3059162	114435309	1677164788
3059162	114435310	620152334
3059162	114435313	768818
3059162	114435316	13351150
3059162	114435318	768818
3059162	114435319	3031508
3059162	114435320	1731989554
3059162	114435323	1168773
3059162	114435324	819407970
3059162	114435325	124586595
3059162	114435326	1315683440
3059162	114435329	1164977324
3059162	114435332	1354783557
3059162	114435333	1070081876
3059162	114435337	13187306
3059162	114435339	3016555
3059162	114435340	3040815
3059162	114435346	2335860
3059162	114435347	1129433700
3059162	114435348	917111
3059162	114435349	840295972
3059162	114435353	1120376574
3059162	114435369	1180776410
3059162	114435376	626879
3059162	114435377	522206
3059162	114435378	22480
3059162	114435380	1609795
3059162	114435384	1845495
3059162	114367724	1980752982
3059162	114415183	1158245048
3059162	114415186	866947
3059162	114415187	1955280995
3059162	114415189	1444246
3059162	114415191	1927073
3059162	114415192	403571543
3059162	114415194	1666927959
3059162	114415196	2670201
3059162	114415197	1502266
3059162	114415198	13231528
3059162	114415199	783331
3059162	114415200	1561353
3059162	114415201	1337836
3059162	114415202	1034182610
3059162	114415204	1369941716
3059162	114415206	1697678148
3059162	114415209	1181055
3059162	114415210	1435299
3059162	114415213	1415779773
3059162	114415215	1182317
3059162	114415219	1821722253
3059162	114415221	1814757
3059162	114415226	1579410504
3059162	114415229	785565
3059162	114415230	12941022
3059162	114415231	13150229
3059162	114415232	1241788019
3059162	114415233	778153
3059162	114415237	841810
3059162	114415238	866077
3059162	114415243	1128125
3059162	114415244	940130
3059162	114415245	1683996637
3059162	114415246	1175811
3059162	114415247	746234
3059162	114415251	858983969
3059162	114415252	1786414
3059162	114415254	13000619
3059162	114415255	927842467
3059162	114415257	1402595450
3059162	114415260	1626836806
3059162	114415262	12970567
3059162	114415266	1528102016
3059162	114415267	1218034
3059162	114415268	659331
3059162	114415270	940733970
3059162	114415274	1687417234
3059162	114415277	1548222911
3059162	114415278	3021788
1458601	114474546	994184
1458601	114474547	486998
1458601	114474548	13348312
1458601	114474551	1536727
3059162	114474552	994184
1458601	114474554	971212981
1458601	114474556	1298284
1458601	114474557	1268234
1458601	114474559	432371159
1458601	114474560	2073977207
1458601	114474561	1509490
1458601	114474562	1405236
1458601	114474563	13337889
1458601	114474564	1829916
1458601	114474565	13120749
1458601	114474568	12986995
1458601	114474569	2798102
1458601	114474570	12944042
1458601	114474571	12980515
1458601	114474573	1749806
1458601	114474575	3036890
1458601	114474576	1735411997
1458601	114474578	1286055
1458601	114474579	1186359
1458601	114474581	339886
3059162	114415281	1565793586
3059162	114415283	1491517322
3059162	114415284	3009339
3059162	114415285	3010566
3059162	114415288	672121
3059162	114415290	1860381
3059162	114415291	1592123858
3059162	114415298	2952629
3059162	114415299	1553821
3059162	114367725	12978032
3059162	114367726	1659839
3059162	114367727	12885701
3059162	114367728	509610
3059162	114367735	2038929
3059162	114367739	13093929
3059162	114367740	1951083
3059162	114367741	2038929
3059162	114367742	1021033856
3059162	114367743	1830052
3059162	114367752	723793444
3059162	114367755	963296409
3059162	114367756	2080478689
3059162	114367983	13352453
3059162	114367984	1749183219
3059162	114395827	3037488
3059162	114395829	13213699
3059162	114395832	476661
3059162	114395833	1671754
3059162	114395839	365179
3059162	114395842	368464
3059162	114395844	1341715284
3059162	114395845	1744450
3059162	114395847	924700343
3059162	114395851	429185
3059162	114395852	1570634
3059162	114395853	1266297051
3059162	114395854	887116835
3059162	114395859	13228182
3059162	114395866	649077
3059162	114395868	1328624919
3059162	114395873	1480387
3059162	114395875	1439055
3059162	114395876	1875966
3059162	114395880	1297549
3059162	114395882	3329
3059162	114395884	2086517523
3059162	114395889	1766402811
3059162	114395894	351408
3059162	114395896	359083
3059162	114395898	12968386
3059162	114395900	829541
3059162	114395901	943550551
3059162	114395906	1241787910
3059162	114395908	12904773
3059162	114395913	2050845
3059162	114395914	1784589
3059162	114395924	1639722471
3059162	114395933	12972425
3059162	114395938	12968386
3059162	114395940	723218
3059162	114395942	1694265955
3059162	114395943	2072912225
3059162	114395952	2034411342
3059162	114395957	1475646
3059162	114395959	1571867412
3059162	114395960	1256609
3059162	114395963	1144721
3059162	114395965	1412470596
3059162	114395967	1744450
3059162	114395972	3007768
3059162	114395974	1178048
3059162	114395980	1978455
3059162	114395981	13058646
3059162	114395982	446809
3059162	114395984	2087862161
3059162	114395985	13261385
3059162	114367985	1288064
3059162	114367986	1599563948
3059162	114367987	1857916
3059162	114367988	968832743
3059162	114367989	595577
3059162	114367990	987597213
3059162	114367991	348037
3059162	114367992	1453542
3059162	114368001	12939918
3059162	114368002	1769835070
3059162	114368004	13013506
3059162	114368006	1503842
3059162	114368007	2070891
3059162	114368008	1899054347
3059162	114368009	1670334600
3059162	114368010	13352453
3059162	114368011	1670334600
3059162	114368012	12943067
3059162	114368013	3036027
3059162	114367825	949856522
3059162	114367848	3040799
3059162	114367849	12893260
3059162	114367853	13233590
3059162	114367854	1864688
3059162	114367855	918497638
3059162	114367857	1742300
3059162	114367858	1849708065
3059162	114367860	2072916493
3059162	114367861	1670335275
3059162	114367862	788376
3059162	114367863	1136588
3059162	114367864	240700357
3059162	114367865	1492687
3059162	114367866	878151
3059162	114367867	1235666206
3059162	114367868	1260830
3059162	114367869	1624886
3059162	114367870	1694265253
3059162	114367871	878151
3059162	114367881	168274134
3059162	114367885	1150418
3059162	114367893	12968244
3059162	114367894	13092032
3059162	114367897	571992420
3059162	114367898	286177197
3059162	114367900	286177197
3059162	114367902	1488223
3059162	114367904	286177197
3059162	114367907	13118728
3059162	114367908	1952394
3059162	114367910	1129433215
3059162	114367911	12960079
3059162	114367914	12912673
3059162	114367922	1528101716
3059162	114367923	473353
3059162	114367924	13117151
3059162	114367928	2783767
3059162	114367931	2072916493
3059162	114367933	1355430674
3059162	114367944	12904503
3059162	114367946	825002970
3059162	114367960	1368118
3059162	114367979	2062302281
3059162	114367980	1484911584
3059162	114367981	1515074690
3059162	114367763	1639721837
3059162	114367764	3015021
3059162	114367765	1994670
3059162	114367766	3036379
3059162	114367767	70582918
3059162	114367768	1725118790
3059162	114367769	776193656
3059162	114367771	2913980
3059162	114367782	3013522
3059162	114367784	1818256855
3059162	114367786	1623493091
3059162	114367787	12981457
3059162	114367788	12895100
3059162	114367790	12981457
3059162	114367791	749907
3059162	114367795	1228908421
3059162	114367796	3015021
3059162	114367803	1864688
3059162	114367804	2627868
3059162	114368022	1548223589
3059162	114368026	966175040
3059162	114368027	3011093
3059162	114368036	813291289
3059162	114368048	1070384988
3059162	114368066	2919929
3059162	114368073	2375976
3059162	114368074	1941100551
3059162	114368075	13280715
3059162	114368076	1976896214
3059162	114368077	2896365
3059162	114368079	2072921051
3059162	114368080	1024212336
3059162	114368081	1944692042
3059162	114368083	2914546
3059162	114368084	1551595630
3059162	114368085	13272313
3059162	114368086	13136103
3059162	114368087	1697677210
3059162	114368088	1770223
3059162	114368089	1426546
3059162	114368090	2105770638
3059162	114368091	874592048
3059162	114368092	12967297
3059162	114368226	1706016
3059162	114368228	3023610
3059162	114368229	421119
3059162	114368230	2074022289
3059162	114368231	492895
3059162	114368232	1386252393
3059162	114368233	13175423
3059162	114368235	3022441
3059162	114368237	12990096
3059162	114368238	1008206174
3059162	114368248	1575972618
3059162	114368249	13247326
3059162	114368250	1738943
3059162	114368251	1111315731
3059162	114368252	2122914169
3059162	114368253	1592124048
3059162	114368254	422987
3059162	114368255	1701108351
3059162	114368261	3007949
3059162	114368268	527038763
3059162	114368270	1242445830
3059162	114368272	13243346
3059162	114368279	2051472258
3059162	114368285	1060657
3059162	114368291	1464798
3059162	114368292	1821062
3059167	115705660	2305204
3059168	115710621	1570893
3059168	115670589	2296965
3059165	115670673	13320086
3059168	115670675	13238725
1461603	115670679	13238725
3059164	115670680	1654625
3059165	115693941	1534757205
3059168	115700018	550801
3059168	115700030	1731990097
3059168	115686850	2791531
1461603	115686856	2791531
3059162	114395987	2080478884
3059162	114395989	13331764
3059162	114395991	829541
3059162	114395994	106824
3059162	114395997	747340
3059162	114396000	1144973
3059162	114396001	1955751739
3059162	114396004	1869616001
3059162	114396005	1164713
3059162	114396007	3039504
3059162	114396010	3030387
3059162	114396011	1903051
3059162	114396013	951846
3059162	114396014	13223287
3059162	114396015	1179813
3059162	114396017	725225
3059162	114396023	168276813
3059162	114396024	1953205
3059162	114396026	1697677881
3059162	114396028	1983658338
3059162	114396029	1076391185
3059162	114396031	2015799183
3059162	114396032	13049658
3059162	114396034	420903
3059162	114396037	13342022
3059162	114396042	13272071
3059162	114396043	13135496
3059162	114396045	13159759
3059162	114396046	1578602353
3059162	114396049	360629
3059162	114396050	1862624476
3059162	114396051	340311
3059162	114396053	2019107
3059162	114396055	81438092
3059162	114396057	880841576
3059162	114396058	13076761
3059162	114396060	923141
3059162	114396061	1401782
3059162	114396063	13313705
3059162	114396065	1379222
3059162	114396066	1974852
3059162	114396069	1942821
3059162	114396072	334830
3059162	114396073	1233649
3059162	114396078	807975
3059162	114396081	28647
3059162	114396084	1677161786
3059162	114396088	394505
3059162	114396089	2072338275
3059162	114396091	1300422
3059162	114396094	2073290754
3059162	114396098	768508
3059162	114396100	2433154
3059162	114396101	12954583
3059162	114396102	2065897
3059162	114396105	1955672
3059162	114396107	3027310
3059162	114396109	1864287
3059162	114396111	694688
3059162	114415307	788927004
3059162	114415308	546189
3059162	114415312	12990764
3059162	114415314	361086
3059162	114415315	1306507127
3059162	114415316	12927378
3059162	114415320	13134558
3059162	114415322	1880076
3059162	114415325	1626301132
3059162	114415329	1955275913
3059162	114415333	2031278
3059162	114415339	1093258
3059162	114415341	908525
3059162	114415343	13226522
3059162	114415344	13121350
3059162	114415346	1718260099
3059162	114415351	887279392
3059162	114415357	1689763
3059162	114415358	3034654
3059162	114368094	12937696
3059162	114368095	1935836
3059162	114368108	2080479306
3059162	114368109	790697
3059162	114368110	1632940989
3059162	114368111	1129376
3059162	114368112	12992003
3059162	114368113	1108125205
3059162	114368114	930998
3059162	114368115	1145915221
3059162	114368125	1283173
3059162	114368127	1745666
3059162	114368129	311127014
3059162	114368130	13052490
3059162	114368134	356608
3059162	114368135	1427066
3059162	114368136	3021328
3059162	114368138	13289357
3059162	114368145	1974851
3059162	114368146	1561728886
3059162	114368149	12939003
3059162	114368150	1861059
3059162	114368151	12955658
3059162	114368152	1445999141
3059162	114368153	1379732875
3059162	114368158	1874111
3059162	114368163	1530429
3059162	114368173	1438818079
3059162	114368181	1649917645
3059162	114368183	1731989417
3059162	114368189	1578351
3059162	114368190	490600
3059162	114368203	13176943
3059162	114368206	1731989417
3059162	114368209	1339058449
3059162	114368214	528783
3059162	114368215	13000884
3059162	114368216	1861059
3059162	114368217	1862624587
3059162	114368219	2537878
3059162	114368220	1355430674
3059162	114368221	1615562
3059162	114368222	1949392
3059162	114368223	697487
3059162	114368224	527038763
3059162	114415410	363796
3059162	114415411	2650407
3059162	114415412	13123416
3059162	114415416	13130451
3059162	114415417	1024699
3059162	114415418	1021496496
3059162	114415422	1701692688
3059162	114415425	1211462526
3059162	114415427	2774025
3059162	114415429	1872801
3059162	114415430	13166310
3059162	114415432	1938530
3059162	114415435	563515985
3059162	114415436	185829265
3059162	114415437	2066274
3059162	114415438	442821
3059162	114415439	551344
3059162	114415443	579192
3059162	114415444	2061771
3059162	114415446	13227384
3059162	114415447	1280072546
3059162	114415452	414671866
3059162	114415456	1177387
3059162	114435386	387321
3059162	114435388	13008500
3059162	114435389	13142970
3059162	114435393	13022364
3059162	114435394	1771423
3059162	114435396	444218262
3059162	114435397	922177398
3059162	114435398	2965680
3059162	114435400	1545188
3059162	114435401	2997063
3059162	114435403	1400666
3059162	114415360	1353920
3059162	114415367	953009371
3059162	114415372	1208965175
3059162	114415373	1377129
3059162	114415375	1977643
3059162	114415378	1825377422
3059162	114415379	12987244
3059162	114415380	13301607
3059162	114415385	2085827703
3059162	114415387	395011
3059162	114415389	1264933
3059162	114415392	690686
3059162	114415394	1393884
3059162	114415396	1177516851
3059162	114415397	1782306
3059162	114415400	1555139
3059162	114415401	13009006
3059162	114415403	1807877525
3059162	114415404	1973193
3059162	114415407	2072913375
3059162	114415408	1739940
3059162	114435414	397715641
3059162	114435432	1056535290
3059162	114435434	1558349517
3059162	114435443	1335986145
3059162	114435444	13126915
3059162	114435446	13235682
3059162	114435448	2145777
3059162	114435449	1141933
3059162	114435451	13120408
3059162	114435458	1535561881
3059162	114435460	12939452
3059162	114435463	507557
3059162	114435465	1447904
3059162	114435468	1976574529
3059162	114435469	1177517149
3059162	114435470	13224533
3059162	114435471	1311130
3059162	114435476	834787
3059162	114435489	3028430
3059162	114435491	1908358
3059162	114435495	1348228584
3059162	114435496	370476
3059162	114435502	1092225090
3059162	114435503	1551595729
3059162	114435504	13047857
3059162	114435505	2788057
3059162	114435506	483869
3059162	114435507	3035678
3059162	114435509	1514764537
3059162	114435511	20281
3059162	114435514	13326713
3059162	114435515	2026867090
3059162	114435516	929826
3059162	114435518	1009028
3059162	114435519	1687025
3059162	114435520	2087847734
3059162	114435522	2901155
3059162	114435523	12919746
3059162	114435524	1559896
3059162	114435528	13272794
3059162	114435529	13012975
3059162	114435532	1171057625
3059162	114435534	1561450
3059162	114435536	12946964
3059162	114435540	13274501
3059162	114435542	519651
3059162	114435545	13015330
3059162	114435548	13018231
3059162	114435551	13240984
3059162	114435553	2077345749
3059162	114435556	1428945235
3059162	114435560	940401562
1458601	114451288	1239788
1458601	114451289	418820
1458601	114474480	1677664
3059162	114474543	1491516790
3059162	114474544	338287
1458601	114451292	1767031469
1458601	114451293	574968
1458601	114451295	918210
1458601	114451302	1906010
1458601	114451303	870735
1458601	114451304	1851675
1458601	114451305	1605698858
1458601	114451306	1798095435
1458601	114451307	1084039
1458601	114451308	168233899
1458601	114451310	2291397
3059162	114451311	1397561
1458601	114451312	13317143
1458601	114451313	1803993
1458601	114451314	861367
1458601	114451315	1498147219
1458601	114451316	2081378264
1458601	114451317	784990
1458601	114451318	805122
1458601	114451321	1757879
1458601	114451323	1915469
1458601	114451324	1062964
1458601	114451325	1008206606
1458601	114451326	2592528
3059162	114451328	344535
1458601	114451329	1697678115
1458601	114451330	12932590
1458601	114451331	1008206206
1458601	114451332	798252
1458601	114451333	754821749
1458601	114451334	12968244
1458601	114451335	3035773
1458601	114451336	611568
1458601	114451337	1577073
3059162	114451338	544843859
1458601	114451339	13048879
1458601	114451340	616504
1458601	114451341	334830
1458601	114451342	1346207
1458601	114451343	377346
1458601	114451344	1132817
1458601	114451345	1791699
1458601	114451346	1741233
1458601	114451348	343595
1458601	114451349	3014877
1458601	114451350	1276550
1458601	114451351	1881380
1458601	114451352	360193
3059162	114451353	1773293575
1458601	114451354	13185156
1458601	114451355	1558348484
1458601	114451357	1079431
1458601	114451358	1549378
1458601	114451359	3031051
3059162	114367758	1497162
3059162	114367759	912142825
1458601	114451298	1528102199
1458601	114451361	759169
1458601	114451362	344535
1458601	114451363	268764263
1458601	114451364	2060048
1458601	114451386	1761321
1458601	114451387	12943038
1458601	114451389	13088133
3059162	114451390	2055097194
1458601	114451391	1913384
1458601	114451392	25905
3059162	114451393	1575254139
1458601	114451394	1085877009
1458601	114451395	781896
1458601	114451396	1558716800
1458601	114451397	943550674
3059162	114451398	758643
1458601	114451399	770293
1458601	114451400	1882283292
1458601	115500461	522130
3059164	114543061	1475652
3059164	114543062	580099
3059164	114543063	461820
3059164	114543065	13168272
3059164	114543066	1666927264
3059164	114543067	1595429
3059164	114543068	415632
3059164	114543069	12917319
3059164	114543070	1983659194
3059164	114543071	1471391
3059164	114543074	13271549
3059162	114543079	797302
3059162	114543081	13272281
1458601	114543082	580099
3059164	114543086	37872
3059164	114543088	415632
3059162	114543089	1969314
3059164	114543090	827958721
3059164	114543091	2112953
3059164	114543094	1412994092
3059164	114543096	2112953
3059164	114543097	1986117
3059164	114543098	510454
1458601	114543100	13336241
1458601	114543101	2112953
3059162	114543103	1175191
3059164	114543107	616691
1458601	114543110	1175191
3059164	114543111	1066605
3059164	114543113	3005813
3059162	114543114	2008195
3059164	114543116	2112953
3059164	114543117	3038988
3059164	114543119	929924
1458601	114543121	2112953
3059164	114543122	1175191
3059164	114543123	1217895982
3059164	114543124	1228399
3059164	114543125	3030315
3059162	114543126	391212957
3059164	114543127	2008195
3059164	114543128	3017358
3059164	114543129	527038763
3059164	114543130	13115944
3059164	114543131	1114481639
3059164	114543132	1677164558
3059164	114543133	13206184
1458601	114543134	553089
3059164	114543136	2265030
3059164	114543137	1551595725
3059164	114543138	2065975375
3059164	114543139	2112953
3059164	114543140	2320277
1458601	114543141	2112953
3059164	114543142	616333
3059164	114543143	1225696999
3059164	114543144	1024672
3059164	114543146	1435782
3059164	114543147	391212552
3059164	114543148	13271200
3059164	114543149	1899421
3059164	114543150	2827079
3059164	114543151	13296842
3059164	114543152	553089
3059164	114543154	2073519807
3059164	114543155	2065975375
3059164	114543157	1641734
1458601	114543158	391212957
3059164	114543159	1062314
3059164	114543160	12894649
3059164	114543161	13252297
3059164	114543162	3009184
3059164	114543163	574968
3059164	114543164	1807256
1458601	114543165	1759728314
3059164	114543166	1313917
3059164	114543167	3022964
3059164	114543168	924832980
3059164	114543169	523403
3059164	114543170	712487
3059164	114543171	794182
3059164	114543172	1255820058
3059164	114543173	2108394
3059164	114543174	3035823
3059164	114543175	794182
3059164	114543176	2311685
3059164	114543177	963295684
3059164	114543178	3022964
3059164	114543179	2135705
3059164	114543180	13217738
3059162	114543181	827799
3059164	114543184	188632316
3059164	114543185	2254569
1458601	114543186	1634375
1458601	114543187	13083215
3059164	114543188	2112953
1458601	114543189	692345
1458601	114543190	2112953
3059164	114543192	2083455
3059164	114543193	543479
1458601	114543194	364175
3059164	114543196	1062314
3059164	114543197	364175
3059164	114543199	2506332
3059164	114543201	563935
3059164	114543202	980685340
3059164	114543203	2352527
3059164	114543204	1604654
3059164	114543206	1694265409
3059167	115510514	1821721897
3059170	115510558	1821721897
3059165	115510637	1821721897
3059164	114543208	362991
3059164	114543209	1754289
1458601	114543210	1325386053
3059164	114543277	492171
3059164	114543279	1521423849
1458601	114543424	371522
3059164	114543425	563682
1458601	114557093	3040220
3059164	114557095	3014232
3059164	114557096	13259301
1458601	114557098	43495163
3059162	114557100	1139234
3059164	114557102	2267911
3059164	114557104	13017166
3059164	114557106	1204219
3059164	114557109	2353424
3059164	114557114	2856353
3059164	114557117	1789510
3059164	114557118	12896007
3059164	114557120	1476344
3059164	114557121	1158849
3059164	114557122	1425655486
3059164	114557124	1139234
3059162	114557125	1361185
3059164	114557128	3038571
3059164	114557130	1608073
3059164	114557132	2084809204
3059164	114557134	927842308
3059164	114557135	1027398328
3059164	114557136	795632
1458601	114557138	2402940
3059164	114557139	12966301
3059162	114557140	1815180292
3059164	114557147	883871
1458601	114557148	1754887
1458601	114557150	2084809204
3059162	114557151	1104918647
3059164	114557154	2598807
1458601	114557155	632246002
3059164	114557158	3028283
1458601	114557159	3042154
1458601	114557162	1027398328
3059164	114557163	1282313
1458601	114557164	1104918647
3059162	114557165	3042154
3059164	114557166	3034158
3059164	114557167	521550137
3059164	114557169	527951
3059162	114557170	868347763
3059162	114557171	2084809204
3059164	114557172	2617165
3059164	114557174	1040799
3059164	114557176	796017
3059164	114557177	1351466
3059164	114557178	1538121361
3059164	114557179	583860916
1458601	114557313	13039784
3059164	114557314	12976611
3059164	114557315	617312
3059164	114557316	1226031
3059162	114557317	2354766
1458601	114557319	1636741532
3059164	114557320	2103483
3059164	114557321	1226188577
3059164	114567267	757582
3059164	114567269	1376452986
3059164	114567270	1983658357
1458601	114567274	1257369
3059164	114567276	1158244598
3059164	114567279	1177517096
3059164	114567280	947228390
3059164	114567288	1766402677
3059164	114567289	168291010
3059162	114368297	12956346
1458601	114451370	12909791
1458601	114451371	1413536
1458601	114451372	1270809
1458601	114451373	2077918797
1458601	114451374	13117557
1458601	114451375	1424736
1458601	114451379	1701107821
1458601	114451380	1384706
1458601	114451381	1899860
1458601	114451382	1862624110
3059162	114451383	12884508
3059162	114435566	501485
1458601	114463740	450674
3059162	114474587	339886
1458601	114483623	426645
1458601	114491635	2804158
1458601	114498712	665699
1458601	114498713	1443426
1458601	114498715	1101731845
1458601	114498719	13186403
1458601	114498723	1718837
3059162	114498728	3039097
1458601	114498729	13134862
3059162	114498731	1152342904
3059162	114498734	617057
1458601	114498736	460032
1458601	114498737	1152342904
1458601	114498738	2124773
1458601	114498739	13327258
1458601	114498740	1524774215
1458601	114498745	13315339
3059162	114498746	13327258
1458601	114498747	1769834955
3059162	114498748	2124773
1458601	114498749	1514764269
3059162	114498750	909132
1458601	114498752	1142801284
3059162	114498753	13315339
1458601	114498754	447161733
1458601	114498755	1862777457
1458601	114498756	2079179917
1458601	114498793	1087639
1458601	114498794	461937
1458601	114498795	1965019
3059162	114498796	2224550
1458601	114498797	3012455
1458601	114498798	1188834
1458601	114498799	1572510
1458601	114498804	13337113
1458601	114498807	720191
1458601	114498809	977528395
1458601	114498814	1927012604
3059162	114498815	1188834
3059162	114498822	97827081
1458601	114498824	1092225075
1458601	114498825	1139036696
1458601	114498826	2281315
3059162	114498828	1096851
1458601	114498830	1769835073
1458601	114498831	1766402614
1458601	114498832	13149443
1458601	114498833	837195199
3059162	114498835	1579161073
1458601	114498838	799778
1458601	114498839	893284
1458601	114498840	1579161073
1458601	114498841	13027884
3059162	114368646	1083861
3059162	114368647	2310611
3059162	114368648	2002268
3059162	114368649	1312450253
3059162	114368650	1843254609
3059162	114368651	3035118
3059162	114368679	1987205597
1458601	114506253	1688708
1458601	114506254	1688708
3059162	114506255	3026034
1458601	114506256	13175796
3059162	114506257	1738851800
3059162	114506259	3012553
3059162	114506261	13034032
1458601	114506262	474954
1458601	114506266	676239
1458601	114506267	746140
1458601	114506270	746140
1458601	114506272	13130096
1458601	114506274	1076735
1458601	114506278	670329
1458601	114506279	990438
1458601	114506280	3033028
1458601	114506282	12912531
3059162	114506284	343318
1458601	114506286	887116180
1458601	114506287	1747735
3059162	114506289	886322
1458601	114506293	1839074495
1458601	114506294	986950027
1458601	114498761	533129
3059162	114498763	1798246213
3059162	114498764	433855
1458601	114498765	433855
3059162	114498767	3027840
1458601	114498769	849934531
3059162	114498770	1606180
1458601	114498771	1389800
1458601	114498772	1876320
1458601	114498774	1299957249
3059162	114498775	1367200
3059162	114498776	1850631
3059162	114498777	1895471538
3059162	114498779	905858195
3059162	114498780	1876320
1458601	114498784	173194415
3059162	114498786	1697677435
1458601	114498787	1734061
1458601	114498788	535941396
1458601	114498789	436649
1458601	114498790	1299411866
1458601	114498791	675955
1458601	114506298	698399
1458601	114506299	1701108728
1458601	114506300	2073440157
1458601	114506302	1677562220
3059162	114506303	886876
1458601	114506306	1666928000
3059162	114506307	343318
1458601	114506308	656240
3059162	114506309	13007873
3059162	114506310	1425655591
1458601	114506311	2083221760
1458601	114506312	419941
1458601	114506313	419941
3059162	114506316	12901639
1458601	114506318	807098534
3059162	114506319	807098534
1458601	114506320	626833
1458601	114506321	626833
3059162	114506322	1164664425
1458601	114506323	1609106040
1458601	114506324	807098534
3059162	114506326	1336094
1458601	114506327	419941
1458601	114506334	3020559
3059162	114506338	1774041
1458601	114506340	12974492
3059162	114506344	1095382797
3059162	114506345	1774041
3059162	114506347	1774041
1458601	114506351	456202
3059162	114506353	1667674857
1458601	114506354	1458539443
3059162	114506355	1774041
1458601	114506357	13332617
1458601	114506358	2073440157
3059162	114506359	438274779
1458601	114506361	1626133677
1458601	114506362	397487
1458601	114506364	1251918
3059162	114506365	554539258
1458601	114506367	12909449
1458601	114506369	1525825
3059162	114506376	44649
3059162	114506380	1524773340
1458601	114506384	1797070
1458601	114506386	885285
1458601	114506393	1522387
1458601	114506397	1863663
1458601	114506398	1351515416
1458601	114506399	1863663
1458601	114506401	1289695
1458601	114506402	1810858
1458601	114506403	1062188529
1458601	114506404	1207934
1458601	114506405	12887872
3059162	114368299	1977799
3059162	114368300	13120156
3059162	114368306	624147
3059162	114368311	999359483
